v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,class,file
50,50,44,55,38,57,33,57,28,57,22,54,16,49,19,49,28,50,33,51,38,51,48,51,16,49,23,47,29,46,33,47,38,46,44,48,50,50,48,51,38,50,33,51,28,50,19,49,1,138
49,45,44,53,37,57,32,57,28,57,21,54,15,46,17,47,28,53,32,53,37,53,47,46,15,46,21,46,28,46,32,47,37,45,43,45,49,45,47,46,37,48,32,49,28,48,17,47,1,139
44,46,38,51,32,52,28,52,23,51,18,49,14,43,15,44,24,47,28,48,32,48,42,47,14,43,19,42,25,42,29,44,33,43,38,44,44,46,42,47,33,46,29,46,24,45,15,44,1,140
41,50,36,53,30,53,26,53,22,52,18,51,16,46,17,47,23,48,27,48,30,49,39,49,16,46,20,44,24,43,27,45,31,44,36,46,41,50,39,49,31,47,27,47,23,46,17,47,1,141
47,46,40,49,34,50,30,50,26,49,21,47,17,43,19,43,27,46,30,46,34,47,45,46,17,43,23,43,27,43,31,44,35,44,40,45,47,46,45,46,34,46,31,46,27,45,19,43,1,142
46,52,43,55,40,57,36,58,31,58,25,56,18,52,20,53,32,54,36,54,40,53,44,52,18,52,25,50,32,49,37,50,40,50,43,51,46,52,44,52,40,52,37,52,32,52,20,53,1,143
49,46,44,54,38,57,33,57,28,56,23,53,19,47,21,47,28,51,32,52,37,52,48,46,19,47,22,44,27,44,32,45,36,44,43,44,49,46,48,46,36,47,32,47,27,47,21,47,1,144
45,51,40,54,35,55,31,55,27,54,22,52,17,49,19,49,28,51,31,52,35,52,43,52,17,49,23,49,28,49,32,51,35,50,40,51,45,51,43,52,35,52,32,52,28,51,19,49,1,145
52,46,47,53,41,55,36,56,31,56,26,54,20,48,22,49,31,50,36,51,40,50,50,47,20,48,25,46,31,45,35,46,39,45,46,45,52,46,50,47,40,48,35,49,31,48,22,49,1,146
48,46,44,52,39,54,35,55,30,54,24,52,17,46,19,47,30,50,35,51,39,50,46,46,17,46,24,44,31,43,35,44,39,43,43,44,48,46,46,46,39,45,35,46,31,45,19,47,1,147
43,50,38,53,33,53,29,53,26,53,21,51,16,46,18,46,26,49,30,50,33,50,41,50,16,46,22,44,27,43,30,44,34,44,39,46,43,50,41,50,34,46,30,46,27,45,18,46,1,148
47,50,43,56,38,58,34,58,29,57,23,55,19,49,21,49,30,53,34,53,38,53,45,50,19,49,25,46,31,45,35,47,39,46,43,47,47,50,45,50,38,49,35,49,31,48,21,49,1,149
49,52,44,55,39,57,34,57,29,57,24,56,20,53,22,52,29,52,34,53,38,52,48,51,20,53,24,49,29,47,33,48,38,47,44,48,49,52,48,51,38,51,33,51,29,51,22,52,1,150
45,47,38,52,32,53,27,53,24,52,19,49,15,44,16,44,24,49,28,50,32,50,43,47,15,44,20,42,26,42,29,43,33,43,39,45,45,47,43,47,33,46,29,45,25,44,16,44,1,151
50,49,44,53,37,55,31,55,25,55,19,54,14,50,16,50,25,50,30,50,36,50,48,49,14,50,19,47,25,45,30,47,36,45,43,47,50,49,48,49,36,49,30,49,25,49,16,50,1,152
45,47,41,50,35,51,31,51,27,50,21,49,16,44,18,44,28,46,32,46,35,47,44,47,16,44,23,39,29,37,33,38,36,38,41,41,45,47,44,47,36,42,32,41,28,41,18,44,1,153
49,49,45,53,39,55,35,55,31,55,25,53,20,47,22,47,32,52,36,52,40,52,48,49,20,47,26,46,33,47,36,48,40,47,45,48,49,49,48,49,40,49,36,49,32,49,22,47,1,154
45,52,41,57,36,59,31,60,27,60,22,58,17,53,19,54,27,55,31,55,35,54,43,52,17,53,22,52,27,51,31,52,35,51,40,51,45,52,43,52,35,53,31,54,27,54,19,54,1,155
44,45,41,51,38,54,34,55,30,55,24,53,17,48,19,48,30,50,33,50,37,49,42,46,17,48,24,46,30,44,34,45,37,44,41,44,44,45,42,46,37,46,34,47,30,47,19,48,1,156
52,46,46,53,38,56,33,56,27,56,21,53,17,47,19,47,27,51,32,52,38,51,50,47,17,47,21,45,27,45,32,46,37,44,44,44,52,46,50,47,37,47,32,48,27,47,19,47,1,157
47,47,40,54,32,56,27,56,23,55,19,51,16,44,18,46,23,50,27,51,32,51,45,48,16,44,19,45,23,45,27,46,32,45,40,46,47,47,45,48,32,48,27,49,23,48,18,46,1,158
49,47,43,55,35,58,30,59,26,58,20,54,16,46,18,48,26,52,30,53,35,53,47,48,16,46,21,46,26,46,30,48,35,47,42,47,49,47,47,48,35,50,30,50,26,49,18,48,1,159
51,47,46,53,40,57,35,57,30,57,23,54,16,46,18,47,31,53,35,53,40,52,49,47,16,46,24,45,31,45,36,46,40,45,46,46,51,47,49,47,40,48,35,48,31,48,18,47,1,160
44,51,39,56,33,57,28,57,24,56,19,54,15,48,17,48,25,50,29,51,33,51,42,51,15,48,20,45,26,45,30,47,34,46,39,48,44,51,42,51,34,50,30,50,26,49,17,48,1,161
43,50,37,55,32,57,28,56,24,56,20,53,17,47,18,47,25,51,28,52,32,52,41,50,17,47,21,46,26,46,29,47,32,47,38,48,43,50,41,50,32,49,29,49,25,49,18,47,1,162
48,43,43,52,38,56,32,57,27,57,19,53,13,45,15,45,27,53,32,53,37,52,46,44,13,45,20,43,27,42,32,43,37,42,43,42,48,43,46,44,37,43,32,44,27,44,15,45,1,163
45,47,38,52,31,54,26,54,22,53,18,50,15,45,17,46,22,49,26,50,31,50,43,47,15,45,18,44,22,44,26,45,31,45,38,45,45,47,43,47,31,47,26,47,22,46,17,46,1,164
48,47,42,53,36,56,31,57,26,56,20,54,15,47,17,48,26,53,31,53,36,53,47,48,15,47,21,46,27,45,31,46,36,46,42,46,48,47,47,48,36,48,31,48,27,48,17,48,1,165
44,48,37,53,31,54,26,54,22,53,18,50,14,45,16,46,23,48,27,49,31,49,42,48,14,45,18,45,24,45,28,46,32,46,38,47,44,48,42,48,32,49,27,49,23,48,16,46,1,166
49,48,42,54,36,56,31,56,27,54,24,51,21,45,23,46,28,50,31,52,36,52,47,48,21,45,24,45,27,45,31,47,35,46,42,47,49,48,47,48,35,48,31,48,27,47,23,46,1,167
45,51,42,55,37,56,33,57,28,57,22,56,15,52,18,52,29,52,33,52,37,52,43,51,15,52,22,49,29,48,33,49,37,48,42,49,45,51,43,51,37,51,33,51,29,51,18,52,1,168
50,45,45,51,37,54,32,55,26,55,20,53,15,47,17,47,26,50,31,50,37,50,48,46,15,47,20,43,26,41,31,42,36,41,43,42,50,45,48,46,36,44,31,45,26,45,17,47,1,169
44,43,39,48,34,49,30,50,27,49,23,48,20,44,22,44,27,45,30,46,34,45,42,44,20,44,23,40,27,38,30,39,33,38,39,40,44,43,42,44,33,42,30,42,27,42,22,44,1,170
52,50,49,56,44,58,40,58,36,59,29,57,23,54,25,54,35,53,40,53,44,53,50,51,23,54,29,52,35,51,39,51,43,50,48,50,52,50,50,51,43,53,39,53,35,53,25,54,1,171
45,48,41,53,36,55,32,55,28,54,22,52,17,45,18,46,29,51,33,51,37,51,43,48,17,45,23,43,30,42,34,43,37,43,42,45,45,48,43,48,37,45,33,45,29,45,18,46,1,172
51,47,46,52,40,55,36,56,31,56,25,53,19,48,22,48,31,50,35,51,39,50,49,47,19,48,25,45,30,43,35,44,38,43,45,44,51,47,49,47,39,46,35,47,30,47,22,48,1,173
48,48,43,53,36,56,31,56,26,55,22,52,18,46,20,47,27,50,31,51,36,51,47,48,18,46,22,45,26,45,30,46,35,45,42,46,48,48,47,48,35,48,30,49,26,48,20,47,1,174
44,45,38,51,32,52,27,53,23,52,17,50,14,44,15,44,23,49,27,49,32,49,42,45,14,44,18,42,23,41,27,41,32,41,38,42,44,45,42,45,32,43,27,43,23,43,15,44,1,175
49,49,44,53,40,55,36,55,32,54,26,53,20,48,22,49,32,51,36,51,40,51,47,49,20,48,27,46,33,44,36,45,40,44,44,46,49,49,47,49,40,47,36,47,32,47,22,49,1,176
45,50,41,55,35,57,31,57,27,57,22,54,18,49,20,49,27,52,31,53,35,52,43,50,18,49,23,47,28,46,31,47,35,46,40,48,45,50,43,50,35,49,31,49,28,49,20,49,1,177
49,48,45,54,39,56,33,56,28,56,21,55,15,50,17,51,28,52,33,53,39,52,47,49,15,50,21,49,28,48,33,49,38,48,44,48,49,48,47,49,38,50,33,51,28,51,17,51,1,178
54,48,48,54,41,57,36,57,32,57,26,55,21,49,23,50,31,52,36,52,40,52,52,48,21,49,26,48,31,47,34,47,39,46,46,47,54,48,52,48,39,49,35,50,31,50,23,50,1,179
51,43,43,52,36,54,31,54,27,52,23,47,20,38,22,39,28,48,32,50,36,50,49,44,20,38,24,39,29,40,32,41,36,41,43,42,51,43,49,44,36,43,32,43,28,42,22,39,1,180
51,47,46,55,40,58,35,59,29,58,22,56,15,48,18,48,29,52,35,53,40,52,49,47,15,48,22,45,30,44,35,45,40,44,46,44,51,47,49,47,40,48,35,48,30,48,18,48,1,181
43,50,40,53,36,55,32,55,28,54,22,52,17,47,18,48,29,51,33,52,36,51,41,50,17,47,23,47,30,47,33,48,37,47,40,48,43,50,41,50,37,49,33,50,29,49,18,48,1,182
42,51,36,55,29,57,24,57,20,57,16,55,15,50,17,51,19,51,23,52,28,52,40,51,15,50,16,47,19,46,22,47,27,46,34,47,42,51,40,51,27,50,23,50,19,50,17,51,1,183
48,45,43,53,36,56,31,57,26,57,19,54,14,46,15,47,26,53,31,53,36,52,46,46,14,46,20,45,26,44,31,45,35,44,42,44,48,45,46,46,36,46,31,47,26,47,15,47,1,184
45,49,40,52,35,54,31,54,27,54,22,53,17,49,19,49,27,50,31,50,35,50,43,49,17,49,22,46,27,45,31,46,35,45,40,46,45,49,43,49,35,48,31,48,27,48,19,49,1,185
48,49,45,54,42,55,38,56,35,56,28,55,20,50,23,50,35,52,39,51,42,51,47,49,20,50,28,47,36,45,39,46,42,45,46,46,48,49,47,49,42,47,39,48,35,48,23,50,1,186
46,49,41,54,35,55,31,55,26,54,20,53,15,47,17,47,27,50,31,51,35,51,44,49,15,47,22,44,28,43,32,44,36,44,41,46,46,49,44,49,36,46,31,46,28,46,17,47,1,187
47,50,41,55,35,56,30,56,27,56,22,54,18,50,20,50,27,51,30,51,34,51,44,51,18,50,22,48,27,46,30,47,34,46,40,48,47,50,44,51,34,50,30,50,26,50,20,50,1,188
45,47,43,52,39,55,35,55,31,55,24,52,18,47,20,47,31,49,35,50,39,49,43,47,18,47,25,42,32,40,35,41,39,40,43,42,45,47,43,47,39,44,35,44,31,44,20,47,1,189
46,43,41,48,36,50,32,51,27,50,21,48,16,43,18,43,27,47,32,48,36,47,45,43,16,43,21,42,27,43,32,43,36,43,41,42,46,43,45,43,36,44,32,44,27,43,18,43,1,190
48,50,41,58,33,61,27,61,22,60,15,57,11,48,13,48,22,56,28,57,34,56,46,50,11,48,17,46,24,46,29,47,34,47,42,48,48,50,46,50,34,49,28,49,23,48,13,48,1,191
50,46,45,54,38,58,32,58,27,58,21,54,17,47,19,47,27,53,32,53,37,53,48,47,17,47,21,45,27,45,31,46,37,44,44,44,50,46,48,47,37,47,31,48,27,47,19,47,1,192
47,49,42,56,36,58,31,58,26,57,19,53,13,46,15,47,27,52,32,53,37,53,45,50,13,46,20,45,28,45,33,46,37,45,43,47,47,49,45,50,37,49,32,49,27,48,15,47,1,193
44,51,40,55,37,56,33,56,29,56,24,54,20,50,22,50,30,51,33,52,37,52,42,52,20,50,25,49,30,48,34,50,37,49,40,50,44,51,42,52,37,51,33,52,30,51,22,50,1,194
50,42,46,50,40,54,34,55,30,55,23,52,16,45,18,46,29,51,34,51,39,50,48,43,16,45,22,43,29,42,33,43,38,41,45,41,50,42,48,43,39,44,34,45,29,45,18,46,1,195
49,46,43,53,36,56,31,56,26,55,20,52,14,44,16,45,26,51,31,52,36,51,47,47,14,44,20,45,26,46,31,47,36,46,43,46,49,46,47,47,36,48,31,49,26,48,16,45,1,196
50,40,45,49,39,54,34,55,28,55,21,52,14,43,16,44,28,51,33,51,39,50,48,41,14,43,21,41,29,41,34,41,39,40,45,40,50,40,48,41,39,42,34,43,29,43,16,44,1,197
48,47,41,52,35,55,31,55,27,55,21,52,16,47,18,48,27,51,31,51,35,51,45,47,16,47,21,48,26,47,30,48,34,47,40,47,48,47,45,47,34,50,30,50,26,50,18,48,1,198
49,49,44,53,39,54,34,54,30,53,24,52,18,46,20,46,30,50,35,50,39,50,47,49,18,46,25,45,32,44,36,46,40,45,45,46,49,49,47,49,40,48,35,48,31,47,20,46,1,199
44,43,39,49,34,51,30,51,26,50,20,48,16,41,17,41,26,47,30,47,34,47,42,43,16,41,21,37,27,37,31,38,35,37,39,39,44,43,42,43,34,39,31,39,27,39,17,41,1,200
43,46,37,49,31,50,26,50,22,50,17,49,13,44,15,44,22,48,26,48,31,48,41,46,13,44,17,41,22,41,26,42,31,41,37,42,43,46,41,46,31,43,26,43,22,43,15,44,1,201
43,51,38,59,32,62,27,62,22,61,16,57,13,47,14,48,23,56,28,57,32,57,41,52,13,47,18,45,25,44,29,46,34,46,39,48,43,51,41,52,33,48,29,47,24,47,14,48,1,202
49,42,43,48,37,51,32,51,28,51,23,49,19,43,21,43,28,47,32,48,36,47,47,43,19,43,22,39,27,38,31,39,36,38,42,39,49,42,47,43,36,40,31,41,27,40,21,43,1,203
45,44,38,49,32,51,28,52,24,51,21,49,18,44,20,44,24,47,27,47,32,47,43,44,18,44,20,41,24,41,27,41,31,41,38,42,45,44,43,44,31,43,27,44,24,43,20,44,1,204
46,49,41,54,36,56,32,56,28,55,21,53,15,47,17,48,28,52,32,53,36,52,44,50,15,47,22,47,29,47,33,48,37,47,42,48,46,49,44,50,37,49,33,50,29,49,17,48,1,205
45,48,37,53,29,55,24,55,19,54,14,50,11,44,13,44,20,50,24,52,30,52,43,48,11,44,15,42,21,42,25,44,30,43,38,44,45,48,43,48,30,45,25,45,20,44,13,44,1,206
47,52,41,56,36,57,32,57,28,56,26,54,24,49,26,50,29,52,32,53,35,53,45,52,24,49,26,48,29,48,32,49,35,48,41,50,47,52,45,52,35,51,32,51,29,50,26,50,1,207
46,46,42,52,37,54,33,55,30,55,24,53,18,47,20,48,30,51,33,51,37,51,44,47,18,47,24,47,30,47,33,48,37,46,41,46,46,46,44,47,37,48,33,49,30,49,20,48,1,208
48,47,43,52,38,54,34,55,30,55,24,53,19,49,20,49,30,51,34,52,38,51,47,47,19,49,24,47,29,45,33,46,37,45,42,45,48,47,47,47,37,47,33,48,29,47,20,49,1,209
47,48,40,55,31,58,25,58,19,56,14,53,11,45,13,46,20,51,25,53,31,52,44,48,11,45,15,44,20,44,25,46,31,45,39,46,47,48,44,48,31,48,25,48,20,47,13,46,1,210
48,43,41,50,33,53,28,53,23,52,18,50,15,43,17,43,24,48,28,48,33,48,46,43,15,43,18,39,24,37,28,38,33,37,40,39,48,43,46,43,33,40,28,41,24,40,17,43,1,211
50,44,45,51,37,54,32,54,26,54,20,51,14,44,16,44,26,50,32,50,37,50,48,44,14,44,20,39,26,38,31,39,36,38,44,39,50,44,48,44,37,41,31,41,26,41,16,44,1,212
47,50,41,54,35,55,31,55,27,54,21,53,17,49,19,49,27,50,31,50,35,50,45,50,17,49,22,46,28,45,32,46,35,46,41,48,47,50,45,50,35,49,31,49,27,48,19,49,1,213
50,43,44,51,37,55,32,56,27,56,21,52,16,44,18,44,27,51,32,52,36,51,49,44,16,44,21,43,26,42,31,44,36,42,43,42,50,43,49,44,36,44,31,45,26,44,18,44,1,214
41,45,38,52,34,55,30,56,26,56,19,53,13,47,15,47,26,52,31,52,34,51,39,46,13,47,20,45,28,45,32,46,35,45,39,45,41,45,39,46,35,46,31,47,27,47,15,47,1,215
46,51,38,57,31,59,26,58,21,57,16,53,13,45,15,46,22,52,26,53,31,54,44,52,13,45,18,45,23,45,27,47,32,47,39,49,46,51,44,52,32,50,27,49,22,48,15,46,1,216
42,51,38,59,34,63,29,64,26,63,20,59,17,49,18,50,26,59,30,59,34,59,40,51,17,49,21,45,27,44,30,45,34,44,39,46,42,51,40,51,34,47,30,47,27,47,18,50,1,217
51,47,45,56,38,60,33,61,27,61,19,57,12,48,15,48,27,55,33,55,38,55,48,48,12,48,20,45,28,45,33,46,38,45,45,46,51,47,48,48,38,48,33,48,28,48,15,48,1,218
47,47,40,54,33,57,28,57,23,56,18,54,15,47,16,48,23,52,28,52,33,52,45,48,15,47,18,44,23,42,28,43,33,42,40,44,47,47,45,48,33,46,28,46,23,46,16,48,1,219
50,47,44,56,37,60,32,60,27,60,20,56,14,48,17,48,27,54,32,55,37,54,48,48,14,48,21,46,27,46,31,47,36,45,43,46,50,47,48,48,36,48,32,49,27,49,17,48,1,220
48,43,43,50,37,53,32,54,28,54,23,51,19,44,20,44,28,50,32,50,37,49,46,43,19,44,22,42,27,41,31,42,36,41,42,41,48,43,46,43,36,43,31,44,27,43,20,44,1,221
46,48,38,55,31,57,26,56,22,55,18,51,15,44,17,45,22,49,26,51,31,51,44,49,15,44,19,43,23,44,27,45,31,45,38,46,46,48,44,49,31,48,27,48,23,47,17,45,1,222
46,43,42,49,38,52,34,52,30,52,24,50,17,44,19,45,30,49,34,49,37,48,44,44,17,44,24,43,31,43,34,44,38,43,42,43,46,43,44,44,38,44,34,45,30,45,19,45,1,223
43,44,36,48,29,50,25,50,21,50,18,48,15,43,16,44,22,48,25,49,29,48,42,44,15,43,18,42,22,42,25,43,29,43,35,43,43,44,42,44,29,44,25,44,22,44,16,44,1,224
48,46,42,54,35,58,29,59,24,59,17,56,12,47,15,48,24,53,29,53,34,53,46,47,12,47,18,45,24,44,29,45,34,44,41,44,48,46,46,47,34,47,29,48,24,48,15,48,1,225
47,50,39,54,33,56,29,56,26,56,22,54,19,50,21,51,26,51,29,51,33,51,44,50,19,50,22,49,26,48,29,49,32,48,39,49,47,50,44,50,32,51,29,51,26,50,21,51,1,226
42,46,36,51,30,53,25,53,21,52,18,50,15,44,17,45,22,48,26,48,30,48,40,46,15,44,18,44,22,44,26,46,30,45,36,45,42,46,40,46,30,47,26,47,22,46,17,45,1,227
52,48,48,54,41,56,36,57,31,57,24,55,18,49,20,49,31,52,36,52,41,51,51,48,18,49,24,45,31,44,36,44,40,43,47,44,52,48,51,48,41,46,36,47,31,47,20,49,1,228
54,51,49,55,43,57,38,58,33,58,27,57,22,53,24,54,33,53,37,53,42,52,52,51,22,53,26,50,32,49,37,50,42,48,48,49,54,51,52,51,42,52,37,53,32,52,24,54,1,229
41,47,35,55,28,58,23,59,20,59,17,56,15,51,16,51,20,54,22,55,27,54,39,48,15,51,15,47,18,45,21,46,25,45,33,46,41,47,39,48,26,47,22,48,19,48,16,51,1,230
47,48,42,55,37,56,33,56,29,56,24,53,19,45,21,46,30,52,33,53,37,53,45,49,19,45,25,45,31,46,34,47,38,47,42,47,47,48,45,49,38,47,34,48,30,47,21,46,1,231
49,48,45,55,40,58,35,58,31,58,24,55,18,47,20,48,31,52,35,52,39,52,47,48,18,47,24,45,31,43,35,44,39,44,45,45,49,48,47,48,39,47,35,47,31,47,20,48,1,232
45,51,39,54,32,56,28,56,23,55,19,53,16,49,18,49,24,50,28,50,32,50,43,51,16,49,19,46,24,44,28,46,32,45,39,47,45,51,43,51,33,48,28,48,24,48,18,49,1,233
49,46,45,51,40,53,36,54,31,54,25,53,18,47,20,47,31,51,36,50,40,50,47,46,18,47,25,45,31,44,36,44,40,43,44,44,49,46,47,46,40,46,36,46,31,46,20,47,1,234
45,52,41,55,36,56,32,56,28,56,23,55,17,51,19,51,29,52,33,53,36,53,44,52,17,51,23,48,29,46,33,48,36,47,41,49,45,52,44,52,36,50,33,50,29,49,19,51,1,235
46,47,40,54,34,56,29,56,24,55,19,52,15,44,17,44,25,49,29,50,34,50,44,47,15,44,20,40,26,40,30,41,34,40,40,42,46,47,44,47,34,45,30,45,25,44,17,44,1,236
54,45,46,50,39,53,34,53,29,53,24,51,18,45,20,46,29,49,33,49,38,49,51,45,18,45,23,45,29,45,33,46,38,45,45,45,54,45,51,45,38,47,33,47,28,47,20,46,1,237
46,50,40,56,33,58,28,58,24,58,19,55,16,50,18,50,24,52,28,52,33,52,43,50,16,50,19,47,24,46,28,47,32,46,39,47,46,50,43,50,33,50,28,50,24,50,18,50,1,238
53,43,48,50,42,54,37,55,30,55,22,52,14,45,16,45,30,51,36,51,42,50,51,43,14,45,22,44,30,44,36,45,41,43,47,42,53,43,51,43,42,45,36,47,30,46,16,45,1,239
48,49,42,54,37,56,33,56,29,56,24,54,19,49,21,49,29,53,33,53,36,53,46,49,19,49,24,49,28,48,32,49,35,48,41,48,48,49,46,49,36,50,32,51,28,50,21,49,1,240
51,47,47,55,41,59,36,60,31,60,24,57,19,50,21,51,30,55,35,55,40,54,49,47,19,50,24,47,29,46,34,47,39,45,46,45,51,47,49,47,40,48,35,49,30,49,21,51,1,241
48,49,41,57,34,60,29,60,24,59,17,55,11,45,13,47,25,55,30,56,35,56,46,50,11,45,18,44,26,44,31,45,35,45,42,46,48,49,46,50,35,47,30,47,26,46,13,47,1,242
47,50,43,53,37,55,33,56,30,56,25,55,21,53,22,53,29,52,33,52,37,51,45,50,21,53,24,50,28,48,32,48,35,47,41,48,47,50,45,50,36,50,32,51,29,51,22,53,1,243
45,50,40,54,34,56,30,56,25,56,20,53,17,47,19,47,26,50,30,51,35,51,43,50,17,47,21,44,27,43,31,44,35,44,40,46,45,50,43,50,35,47,30,47,26,46,19,47,1,244
49,47,46,56,41,60,36,61,31,61,23,58,16,48,18,49,31,56,36,56,41,55,47,48,16,48,24,46,33,45,37,45,41,44,46,45,49,47,47,48,41,47,37,48,32,47,18,49,1,245
43,47,40,50,36,52,33,52,29,52,24,50,19,46,21,47,29,48,33,48,36,48,41,47,19,46,24,44,29,43,33,44,36,43,40,44,43,47,41,47,36,46,33,46,29,46,21,47,1,246
49,46,44,52,38,54,33,54,28,53,22,51,17,44,19,44,28,49,33,50,38,50,48,46,17,44,23,41,29,41,33,42,38,41,44,43,49,46,48,46,38,44,33,44,29,43,19,44,1,247
46,45,40,50,35,52,31,52,26,52,22,49,17,44,19,44,27,49,31,49,35,49,44,45,17,44,22,43,27,43,31,44,35,43,40,44,46,45,44,45,35,44,31,45,27,44,19,44,1,248
47,45,44,52,39,56,35,57,31,57,25,55,20,48,21,48,31,54,35,54,39,53,46,45,20,48,25,44,31,42,34,42,38,40,43,41,47,45,46,45,38,43,34,44,31,44,21,48,1,249
48,42,42,50,36,53,32,53,28,53,23,50,17,43,19,43,27,49,31,50,35,50,46,43,17,43,22,42,27,43,31,43,34,43,41,42,48,42,46,43,35,44,31,45,27,44,19,43,1,250
42,50,35,57,28,59,22,59,17,58,12,55,8,47,10,47,18,54,23,55,28,55,40,50,8,47,13,45,19,44,23,46,28,45,35,47,42,50,40,50,28,47,23,47,19,47,10,47,1,251
46,45,39,51,32,53,28,53,25,52,22,49,19,43,21,44,25,48,28,49,32,49,44,45,19,43,21,43,25,42,28,43,31,43,38,43,46,45,44,45,32,45,28,46,25,45,21,44,1,252
49,43,44,52,38,55,34,56,29,56,23,54,17,47,19,47,28,52,33,52,37,52,47,44,17,47,22,44,27,42,31,43,36,41,43,42,49,43,47,44,36,43,32,44,28,44,19,47,1,253
43,50,39,55,33,57,29,57,25,57,20,54,15,47,17,47,25,52,29,53,33,53,41,50,15,47,20,43,26,42,29,43,32,42,39,45,43,50,41,50,32,45,28,45,25,45,17,47,1,254
44,50,40,54,36,56,33,57,29,56,23,53,18,47,20,47,30,52,34,53,37,52,42,50,18,47,25,46,32,46,35,47,39,47,41,48,44,50,42,50,38,49,35,49,31,48,20,47,1,255
52,47,48,54,42,57,37,57,31,57,24,54,18,47,20,47,32,52,37,52,42,52,50,47,18,47,25,43,32,42,38,42,42,42,48,43,52,47,50,47,42,45,37,45,32,45,20,47,1,256
51,47,47,52,40,54,35,55,29,55,23,55,17,52,19,51,28,52,34,52,39,51,49,48,17,52,22,48,27,46,33,46,38,45,45,45,51,47,49,48,38,47,33,48,28,48,19,51,1,257
50,46,46,53,41,55,37,55,32,55,25,53,20,46,21,46,33,51,37,51,41,51,49,46,20,46,26,42,33,40,37,41,41,40,46,42,50,46,49,46,41,43,37,43,33,43,21,46,1,258
43,47,38,54,32,57,28,56,23,55,18,52,14,44,16,45,24,51,28,52,33,52,41,48,14,44,20,44,25,45,29,46,34,46,39,46,43,47,41,48,33,48,29,48,25,47,16,45,1,259
43,48,39,56,33,58,28,58,24,58,18,54,15,45,16,45,24,53,28,54,33,54,42,48,15,45,19,41,25,40,29,41,33,40,39,43,43,48,42,48,33,43,29,43,25,42,16,45,1,260
48,52,41,58,33,59,27,59,22,58,16,56,11,48,14,49,23,54,28,54,34,55,46,52,11,48,17,47,24,46,28,48,34,47,42,49,48,52,46,52,34,50,28,50,24,49,14,49,1,261
46,49,39,52,32,53,28,53,24,51,19,48,15,42,17,43,25,48,29,50,33,50,44,48,15,42,20,41,26,41,30,43,34,43,40,45,46,49,44,48,34,45,30,45,25,44,17,43,1,262
44,51,40,56,36,57,32,57,28,57,22,54,17,49,19,49,29,50,33,51,36,51,42,51,17,49,24,45,30,43,34,44,37,44,41,47,44,51,42,51,37,48,34,48,30,48,19,49,1,263
45,45,39,51,33,54,29,54,25,53,20,50,16,42,18,43,25,50,29,50,33,50,43,45,16,42,21,41,26,41,29,42,33,41,39,42,45,45,43,45,33,44,29,44,25,43,18,43,1,264
45,56,40,59,34,60,30,60,26,59,21,58,17,53,19,54,26,55,30,55,34,56,44,56,17,53,22,52,27,52,31,53,35,53,40,54,45,56,44,56,35,55,31,55,27,55,19,54,1,265
42,48,36,53,30,55,26,55,22,54,18,52,14,47,16,47,22,50,26,51,30,50,40,48,14,47,18,45,23,44,26,45,30,44,36,45,42,48,40,48,30,47,26,47,22,46,16,47,1,266
45,50,40,53,35,54,30,55,26,54,21,53,16,50,18,50,27,50,31,50,35,50,43,50,16,50,22,48,27,47,30,48,35,47,40,48,45,50,43,50,35,49,30,50,27,50,18,50,1,267
44,48,38,52,33,54,29,54,25,53,20,51,16,46,18,47,26,50,30,50,33,50,42,49,16,46,21,47,26,47,30,48,34,47,39,48,44,48,42,49,34,50,30,50,26,49,18,47,1,268
50,45,44,53,38,56,33,57,28,56,23,53,19,45,21,46,28,51,33,52,37,51,48,45,19,45,23,44,28,44,32,45,37,44,43,44,50,45,48,45,37,46,32,46,28,46,21,46,1,269
43,53,39,57,34,57,31,56,27,56,22,54,17,51,19,50,28,52,31,53,35,53,42,53,17,51,23,45,29,43,32,44,36,44,40,47,43,53,42,53,35,47,31,47,28,46,19,50,1,270
44,42,38,47,32,50,29,50,25,50,21,47,17,41,18,42,25,46,29,46,32,46,42,43,17,41,22,42,26,43,29,43,32,43,38,42,44,42,42,43,32,45,29,45,26,45,18,42,1,271
47,43,42,48,37,50,33,51,29,50,24,48,19,43,21,43,29,47,33,47,37,47,46,43,19,43,24,41,29,41,33,42,37,41,42,41,47,43,46,43,37,42,33,43,29,42,21,43,1,272
42,55,39,58,36,59,32,59,29,58,23,57,18,52,20,53,30,54,33,54,36,54,40,55,18,52,25,51,31,50,35,51,38,51,40,53,42,55,40,55,37,54,34,54,30,53,20,53,1,273
51,47,47,52,42,55,38,55,34,54,27,52,20,46,22,47,34,51,38,51,42,51,49,47,20,46,28,44,35,43,39,43,42,43,47,44,51,47,49,47,42,45,38,45,35,45,22,47,1,274
47,53,40,55,33,55,28,56,24,55,20,54,17,51,18,51,24,51,29,52,34,52,45,52,17,51,20,47,25,45,29,46,34,46,41,48,47,53,45,52,34,48,29,48,25,48,18,51,1,275
